#Urban population growth: annual %
"country",1960,"1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
"Cambodia",-2.596286535,3.4350319604142,3.4120981990791,3.43492711787806,3.51677659610321,3.61507912305504,11.781569217883,11.056270909005,10.2877959938825,9.41825268744216,8.49126046298385,-14.1865057838919,-17.4348724099932,-22.1680149180312,-29.6274456499398,-42.9896980285899,17.0247065408689,13.2628221732602,11.0082376786072,10.3003495262177,10.7165530859597,12.4812584690018,13.1381903726065,13.3253590003662,12.8230896079922,11.9017547354285,6.38260501089601,6.05356949717578,5.79600451446322,5.66294203391244,5.60163877096174,5.71259383699177,5.55914401102281,5.36414392046235,5.12073166987948,4.8488571352676,4.02231886079224,3.79001174013422,3.57066843961379,3.36936427352863,3.18554263837944,2.2780275000588,2.12913907085602,2.00638590771767,1.91425615049174,1.84765313840982,1.84355444312507,1.79371493279634,1.76810736555519,1.76929218987192,1.78875538727694,2.123117882085
"Cameroon",5.73051122,6.26561607076237,6.16038878168554,6.06245135739981,5.9678811895554,5.87837283378581,6.34317797256628,6.23656509640414,6.14228208394234,6.05964862404678,5.9875741202637,9.26379284773611,8.88964942738732,8.58039836652454,8.33156561097639,8.12474819670648,6.28952790574152,6.25107521367409,6.17844648790918,6.06272240969791,5.92212464930788,5.579411405338,5.4594118625042,5.37279715666548,5.32877370530171,5.31012818722856,4.81496360083183,4.80060381817457,4.76478209005161,4.70181860089721,4.61962302305226,4.28546245587214,4.21411101604326,4.12982551768876,4.03148423631279,3.92680186715417,3.84481310113778,3.74835320434946,3.67356963530201,3.62600815631369,3.59763199589762,3.5877878956848,3.56202921191477,3.53646922154858,3.50897878609633,3.48039904017803,3.44091460383085,3.41507027929017,3.39088739152673,3.36854203880294,3.34662959770225,3.28385506491858
"Canada",3.287581658,3.10446677599155,2.951191936931,2.94236864412386,2.95370831799046,2.86687429727279,2.61779014578924,2.54867567023608,2.35715461089125,2.09803880905605,2.13067664525506,1.4852324491668,1.58400019335545,1.68276793725018,1.78153568085079,1.88030342415732,1.33634875859069,1.18889316763424,1.01727059893978,1.0114173541331,1.30699105688829,1.42308080389161,1.38770831172501,1.18463333481723,1.14322565714015,1.11060973535264,1.06458339077131,1.37143605308541,1.35069759306421,1.8431872956969,1.55315486168121,1.64554508899202,1.51164786159375,1.37775522658796,1.24386714503715,1.10998357844274,1.54033243553726,1.51804779178052,1.32453030223819,1.284189529576,1.33774142745753,1.17144791953732,1.05879575273955,1.15763628274405,1.16317787683784,1.1467879650735,0.921718877556855,1.18745098636227,1.28302141578173,1.33220132333484,1.27595506183751,1.17325171335226
"Cape Verde",4.597450574,3.93518951421587,4.17056788189522,4.31744281306944,4.3454111547114,4.29343118121894,4.26886733862481,4.15119007056715,4.12425981793599,4.22086978220541,4.36290266181036,4.97350554094397,5.07086592075717,4.7740308483866,3.99672223488243,2.94492898695719,1.95832494942718,0.942457058855936,0.449322027569887,0.72603551442062,1.57509708676021,7.46006141499944,7.96084069381329,8.10753335073084,7.72784708811363,7.01985034932312,9.00662004614609,8.1103685618871,7.53478579020617,7.37175656367938,7.4887846680797,4.21355651150228,4.56129840030844,4.73129530060625,4.66830999655382,4.44891049463888,4.20353796185249,3.99687800527071,3.8192539751057,3.69282668449548,3.59952582188324,3.36090406030041,3.25790798954129,3.12887921921196,2.96547148560681,2.7839255900354,2.55856207192429,2.39589682909714,2.28301672599861,2.23615377359727,2.23603044248889,2.11896680083022
"Cayman Islands",,2.26046645977596,1.68916864451202,1.25134438879919,1.02708652657458,1.02813820817707,0.983539492981874,0.996497884777336,1.42084395092614,2.34943290827945,3.50763532241756,4.69675558376616,5.60749269066519,6.15748198458354,6.34382092715628,6.25557393765742,6.18221274634583,6.09971274408126,5.77510566207032,5.2241177247912,4.55630656069606,3.85681071558086,3.32241557423153,3.18349443192875,3.48884811760842,4.07765530251394,4.69187787985164,5.12625479709838,5.34591941103476,5.29702687363837,5.10346959894195,4.92507460460014,4.80537582668416,4.64155169671558,4.4324532060786,4.21990400411222,3.8995492154225,3.64294425562807,3.72762230344181,4.21463133866997,4.87105554462641,5.57849952853994,5.97315105522621,5.80802821839203,5.01287558625353,3.89161754628583,2.72521111107795,1.78432832284533,1.12027650611909,0.842807848627737,0.833985529050978,0.883512152134274
"Central African Republic",4.638790227,5.04212307743051,5.0147778805771,4.98827820167474,4.96080539249833,4.92980324648562,5.23131234836812,5.18725795784542,5.10957691076791,4.98931988574888,4.84679974813365,5.28333156141006,5.13350801512836,5.03461902463428,4.99977202986555,5.01162966234488,3.35591917171804,3.42241223403158,3.52400214938849,3.66561800898085,3.81952420792476,3.84118742911594,3.9714293324745,3.97617953888938,3.82946931953773,3.59303124680961,3.11810148511292,2.90577990591232,2.80452416347025,2.85018043413,2.98841729548425,2.66294201822214,2.76775037413894,2.80824764235915,2.76324746239759,2.65958191657482,2.55759307569695,2.47023627746164,2.364027319395,2.2388212760239,2.10748897580562,1.98015850303194,1.86353536832915,1.80239903763559,1.81207211517832,1.87127186172662,2.12875823226522,2.18825420572082,2.24080268117553,2.27900256718177,2.30553702055402,2.57600988149121
"Chad",5.757230978,7.10436762403467,6.90183694879221,6.70034130836816,6.49197065485635,6.28554441863418,9.34278254422796,8.82359763132579,8.40709838546877,8.0938711093939,7.85212748132662,9.02690289762418,8.69318722944292,8.3367576837316,7.93019788360641,7.50508973838347,6.14729542698326,5.89238736460901,5.71075088480308,5.62024353453525,5.59761915692335,3.26612349407375,3.3545400657816,3.46997995236624,3.61259815952422,3.76543809688998,3.96781890170669,4.10381324292206,4.17485009994385,4.16699058756398,4.10979034459759,3.65967517936295,3.62098012934106,3.6068113581097,3.62646849617203,3.66953706352383,3.1954953471353,3.21627915281219,3.27409950264935,3.3757648008597,3.49251486757466,3.61851156668126,3.697842807375,3.67503500557398,3.53166919824305,3.3168386398931,3.10510646546303,2.91698439819938,2.78517916943427,2.72786059618816,2.72113816518622,3.03713093590089
"Channel Islands",0.167642031,0.214462865074098,0.275421507700969,0.321038245589741,0.349159678657516,0.356082104300152,0.364403272914019,0.357755866672132,0.343394458325867,0.323302971392806,0.292759022675102,-0.065727242295334,-0.099879523803035,-0.185847415233108,-0.337021420546639,-0.524141679675854,-0.777728085994233,-0.95479508905082,-1.03365352538227,-0.97921312587074,-0.827163250846125,0.344037038776175,0.499020074222994,0.629953381829494,0.715087320301153,0.761770963246475,0.778395799570369,0.825279184579505,0.787815111895041,0.645068423376386,0.436930332404738,-0.08098949843975,-0.292956216966348,-0.416971037631468,-0.416827097640491,-0.328626453537348,0.324128916012372,0.420693141639001,0.481872184846253,0.489549325012285,0.461317077365225,0.575945640729206,0.550542884641109,0.551944174002232,0.593876737929788,0.658061716295777,0.898685600157246,0.952533797200721,0.953207518534703,0.880467450594102,0.759447501049056,0.786055342050313
"Chile",3.849295638,3.67102085098632,3.65845331129899,3.61023056025751,3.52090796751001,3.40462255173895,3.18855404001781,3.07304571434992,2.96953734191509,2.88431235780494,2.8122418043939,2.65090940858872,2.58769790040161,2.51616670043254,2.43259758643756,2.34568447145708,2.1814458046974,2.11275251404681,2.08161441209142,2.09764681713271,2.14658314216893,1.84537292793483,1.90178458171288,1.9477589664032,1.97635791499198,1.99245213297354,1.82285650479085,1.83383183701886,1.85472937966038,1.88942175108591,1.92831296820904,2.07871396287182,2.10099002070629,2.08120365601393,2.00912223542422,1.902307455869,1.89690474504068,1.79123559913393,1.70254192789805,1.63947993333944,1.59537901381199,1.57812694421637,1.53358342391819,1.4941173733323,1.45950819636851,1.42882659809854,1.31953235249088,1.29408240791524,1.27007229341374,1.24689466054936,1.22427535620614,1.13512924680538
"China",4.108566376,1.28213358117776,3.06650801792644,4.65435855931279,4.47017417180361,4.48562672869667,2.02584203957617,1.80336463020895,1.83763607829516,1.96070951835434,1.9762622803745,2.74691554961857,2.45735692952286,2.28339536396383,2.06595501335632,1.76639178162482,3.77296093093422,3.53994498178213,3.46895559072909,3.42024487608556,3.29789886349138,4.84913539990255,4.9179128209054,4.77543368176144,4.535197362992,4.48417777651042,4.55942451517985,4.5840632489509,4.5042628719932,4.3459490394038,4.20312470573177,4.72536371723724,4.47717083072906,4.29884401818873,4.18332951949661,4.04912065032816,4.17436978977081,4.05490074552734,3.90180160283193,3.724002705019,3.56668245874446,4.36374233194012,4.17968763117468,4.01353511104827,3.87340061797423,3.76344999440194,3.66287350589287,3.53328679068592,3.4353835366546,3.3463734018089,3.24446221960827,3.0269041229476
"Christmas Island",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cocos Island",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colombia",5.803957758,5.59632913909341,5.5293385423372,5.45915103198568,5.38519655641997,5.30565914937424,4.3898055533576,4.34041378471076,4.25740450961449,4.13459894097157,3.99029322879917,3.81068916901659,3.68138785880969,3.5926592914211,3.55581536148253,3.55379427603481,3.5131969301163,3.50881306613353,3.49568913255588,3.468447056976,3.43114008086761,3.35277540083464,3.31906649482188,3.28153911541834,3.23982837152543,3.19520891040572,2.92298440787016,2.88220161294235,2.84099725291314,2.79971924547978,2.7587922026929,2.58284108944782,2.5441141499662,2.50911884026833,2.47882915658235,2.45153914513204,2.23360406832469,2.20844020238413,2.17995615437707,2.14694831891156,2.11112722996957,2.05930778532301,2.02400024388787,1.99259285332046,1.96639080981617,1.94334052679677,1.9029748732559,1.87847803446959,1.84992586742399,1.81597385777795,1.77820270350011,1.71951051291708
"Comoros",,8.64041554663831,8.19306420091662,7.8382420428976,7.57279270038079,7.37570342612284,4.96164652276086,5.01835183677238,5.02375631114453,4.95792538509097,4.85836815969489,4.15258938723713,4.09557835376174,4.20031327272568,4.50859910357951,4.92558199848602,5.47315615256126,5.77806211647868,5.89184058014281,5.77910745905693,5.52229186512342,5.48284163042492,5.24504891828524,5.0199225227502,4.8222920131514,4.6490752318433,4.5908577357412,4.42444687662774,4.295302032323,4.21114376421131,4.16076274318894,2.72377787180747,2.71793355914614,2.7263823350521,2.74836299371371,2.78006861066089,2.35514417243431,2.39204200283138,2.42480002201836,2.452165571747,2.47361039658354,2.5030713364148,2.51898009044872,2.53166611168236,2.54214935750092,2.54822481747107,2.76635404359279,2.76292715398048,2.74798453250754,2.72102767709888,2.68453606995181,2.93054696387569
"Congo, Dem. Rep.",3.965272293,5.92157499059951,5.83494907115004,5.77200546063934,5.73714035268671,5.71843285821046,6.00401962377925,5.9666759796015,5.90083590182769,5.79842735550695,5.67573820988215,2.2849185017285,2.24334727905924,2.23412142050268,2.26672057553193,2.32318726941863,2.40294360294494,2.45482294196637,2.45955055810466,2.40539746929055,2.31955730740617,2.26232884811329,2.21182798768814,2.20381765375441,2.24880664283667,2.33304041179496,2.75395684293863,2.80444885597465,2.93833197362355,3.17019301355119,3.43680644052929,4.22006762710364,4.42177975407441,4.38129414738574,4.05844863309227,3.57928213575804,3.54165329594229,3.13169171086704,2.92410673444102,2.98059673528498,3.20962521041837,3.96874001482166,4.14613450291203,4.24326922988099,4.22932800220151,4.14213561886041,4.49819416883744,4.41829901413471,4.34640283106644,4.28898041346534,4.24113957346808,4.3034159288524
"Congo, Rep.",4.735928564,4.86674473247572,4.86849899324947,4.86592962786589,4.85774805555058,4.84625520075253,4.93068917911917,4.91128627863591,4.90688114403432,4.92100462163873,4.94323385619822,5.10890531230119,5.11449565465515,5.08924302970586,5.02648780806534,4.9410892833248,5.05522393722232,4.9662824915955,4.90093978843289,4.8662896544604,4.85001736971236,4.74461211879604,4.7250658207757,4.68734084363975,4.62656039780401,4.55196769456717,3.62271878550055,3.57871955508571,3.5404958790386,3.51030068064967,3.48713160039264,3.45217024898432,3.42458106576713,3.41988651223971,3.44301859551054,3.47954268414401,3.59919307688291,3.63143611830973,3.60647228808818,3.51080214260135,3.37592672730997,3.22149744018528,3.09751732752562,3.05822389393493,3.12724925749134,3.25994515117004,3.39412665711321,3.49857847981937,3.51436924083614,3.41771921157559,3.25076423051772,3.0394646930588
"Cook Is",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Costa Rica",3.670022881,4.38567724421647,4.40370215331156,4.3593342499302,4.24211870408765,4.07943500017755,4.74648688973537,4.58547712326253,4.42480252703324,4.26780093084017,4.12239616500787,3.7144544376553,3.59948291263111,3.5509376279604,3.58269095642506,3.66720889309043,3.39448378930956,3.47981105586964,3.54345220560909,3.57555616816638,3.58378082462705,3.91613966980446,3.91396926579258,3.89807996696822,3.86749055568866,3.82619400880138,4.93018265639658,4.85004944926799,4.76500866249422,4.67509770013957,4.58449729461126,4.47856519409523,4.38515052861706,4.32528425961741,4.30717411385446,4.31114230589962,3.66816186416961,3.67545451521478,3.63069974612065,3.52086216643042,3.36925225974547,3.01457878474214,2.87670797969645,2.75786891413638,2.66669730352707,2.59605884130074,2.46684459042328,2.39682243620449,2.33716137849736,2.28885320237895,2.24820098527297,2.15313415610586
"Cote d'Ivoire",9.027726764,11.1866484360131,10.7966301835658,10.4277786513527,10.0588635753153,9.70411006267647,6.90530993347315,6.8268805928665,6.7910175562703,6.80580679237589,6.84955475828804,7.16532054047796,7.16761302776523,7.16306684483828,7.14896596351599,7.12254710458706,7.40512881167894,7.33262203364886,7.24357043632478,7.13750388417086,7.01608291550599,5.01355715859623,4.93879407910698,4.82766889724307,4.67702616714072,4.50593181588004,4.5080016933498,4.34068009266059,4.2191410820438,4.15387839521363,4.12005300584826,4.30671349338513,4.24652940410963,4.14987080269165,4.00766564838579,3.83534798480666,3.89804488997028,3.74296556168391,3.56392483850208,3.35677847882473,3.14065137586859,3.36162072215584,3.16918562767354,3.04547650476616,3.00810375915327,3.03431537781535,3.25494929282138,3.2872312825573,3.33655303910162,3.39915201022826,3.46712493336171,3.50078217627612
"Croatia",3.444005994,3.91092536384111,3.7795255050152,3.65719155827095,3.5429407633203,3.43586861366784,3.54523768151743,3.45759759642341,3.35175552294352,3.22784389232701,3.1766672142297,2.96599741379826,2.86086500698268,2.7814097776432,2.6825277323404,2.58653468505042,2.51745899381824,2.16194987822845,2.60205717086575,2.360444643371,2.36250987695003,1.3219402830277,1.46339742789758,1.38797116443525,1.31370580861918,1.30429162348819,1.11205996170372,1.04240027098545,1.01558601641041,0.863277866363601,0.921378928358533,-5.49913865656994,-0.576664240142841,4.04582182084856,0.52753335273428,0.719045701459044,-3.5672697820256,1.97302366409729,-1.31348349761814,1.42163740165093,-2.60060096599862,0.61005338599441,0.293376672604704,0.292518490975374,0.269140256166001,0.358377064205454,0.355184318533696,0.308493154353263,0.35194531776029,0.282642337353138,0.145241154202633,0.2486234916396
"Cuba",2.226432464,2.37677738702181,2.49365225608895,2.54300340926113,2.5040951875329,2.40562559750901,2.28181658700834,2.17734997070624,2.10207068097492,2.06996794451456,2.0617785311255,3.06037531851327,3.01876383438791,2.92218060083505,2.75492692160065,2.54296076173162,2.30387958084592,2.1155155700726,1.95323817218767,1.82862947218296,1.73815850305145,1.33563247677149,1.25799518614715,1.25117500319073,1.3335115188281,1.47384278941055,1.53281281526391,1.67380655059374,1.73877919645366,1.69817906812371,1.58326682501119,1.03818018796427,0.930506813307209,0.838479235716037,0.775027701238968,0.733094820982217,0.798723072189437,0.747058617792482,0.708516167752234,0.686267021993603,0.674715549373222,0.322372376785117,0.31606612591758,0.291242003435727,0.240083893785484,0.171388883856764,-0.005258043717641,-0.070384115535207,-0.117926850611318,-0.140184185053264,-0.143607463195884,-0.067580595880691
"Cyprus",2.946030442,2.0309523992131,1.63185504554526,1.42601774090624,1.49241969764487,1.75436923834216,2.08336876142671,2.34024961802239,2.51274537469922,2.55380081782357,2.50188671970355,4.32181895708595,4.19639079631797,4.08804268390627,4.0080754901945,3.94378603166269,5.87252101376097,5.68256577007742,5.43473669840617,5.10375026399699,4.73308048309542,2.59428708636242,2.37286327246374,2.3071235564284,2.45190554021449,2.74486768979246,1.86744846126142,2.18004035267963,2.43260112090807,2.59309795067463,2.68120521827051,2.50993911723945,2.58795372414094,2.61600218668843,2.58887303924695,2.5244879219754,2.24470596404925,2.16082895817316,2.10216826221215,2.08110323741603,2.08183142027601,2.14142312396947,2.12591867124136,2.07692541241003,1.98505353752367,1.8655832895148,1.75938654479017,1.64650644687947,1.55413145598944,1.49065645825208,1.4477835270987,1.44423916515836
